xPair,darkrgb,darkcolorIndex,lightrgb,lightcolorIndex,colorSeqNum,L,C,H,diffLighting,Hrad
1527,#cc4f1b,61,#baeaaf,40,7,62.66666667,48.59112601,62.03580912,38,1.082729123
1527,#cc4f1b,61,#baeaaf,40,8,58.44444444,55.55547179,56.1296963,38,0.979648009
1527,#cc4f1b,61,#baeaaf,40,9,54.22222222,62.97654415,51.57596077,38,0.90017033
1527,#cc4f1b,61,#baeaaf,40,10,50,70.71068893,47.99965781,38,0.837752069
1528,#ea1d1d,62,#baeaaf,40,1,88,35.3550099,138.00026,38,2.408558906
1528,#ea1d1d,62,#baeaaf,40,2,83.77777778,31.05623146,119.5651714,38,2.086805912
1528,#ea1d1d,62,#baeaaf,40,3,79.55555556,30.68136687,98.19445392,38,1.713816528
1528,#ea1d1d,62,#baeaaf,40,4,75.33333333,34.35908915,78.96379691,38,1.378178246
1528,#ea1d1d,62,#baeaaf,40,5,71.11111111,41.01331143,64.69935621,38,1.12921679
1528,#ea1d1d,62,#baeaaf,40,6,66.88888889,49.45685387,54.84295558,38,0.957190146
1528,#ea1d1d,62,#baeaaf,40,7,62.66666667,58.92548726,48.00023598,38,0.83776216
1528,#ea1d1d,62,#baeaaf,40,8,58.44444444,68.99847589,43.10118264,38,0.752257549
1528,#ea1d1d,62,#baeaaf,40,9,54.22222222,79.44627289,39.46953804,38,0.688873393
1528,#ea1d1d,62,#baeaaf,40,10,50,90.13864237,36.69039245,38,0.640368152
1529,#73cf10,64,#baeaaf,40,1,88,35.3550099,138.00026,13,2.408558906
1529,#73cf10,64,#baeaaf,40,2,86.55555556,41.29432952,135.2739485,13,2.360975793
1529,#73cf10,64,#baeaaf,40,3,85.11111111,47.30356768,133.2366241,13,2.325417775
1529,#73cf10,64,#baeaaf,40,4,83.66666667,53.35910717,131.660083,13,2.297901942
1529,#73cf10,64,#baeaaf,40,5,82.22222222,59.44680025,130.4056409,13,2.276007797
1529,#73cf10,64,#baeaaf,40,6,80.77777778,65.55769017,129.3846454,13,2.258188064
1529,#73cf10,64,#baeaaf,40,7,79.33333333,71.6858449,128.5379802,13,2.243410968
1529,#73cf10,64,#baeaaf,40,8,77.88888889,77.82718623,127.8247997,13,2.23096362
1529,#73cf10,64,#baeaaf,40,9,76.44444444,83.97882122,127.2160202,13,2.220338414
1529,#73cf10,64,#baeaaf,40,10,75,90.13864237,126.6903925,13,2.21116448
1530,#aac510,66,#baeaaf,40,1,88,35.3550099,138.00026,13,2.408558906
1530,#aac510,66,#baeaaf,40,2,86.55555556,39.47935465,132.2895583,13,2.308888358
1530,#aac510,66,#baeaaf,40,3,85.11111111,43.92028999,127.6952362,13,2.228702311
1530,#aac510,66,#baeaaf,40,4,83.66666667,48.59108987,123.9637969,13,2.163576409
1530,#aac510,66,#baeaaf,40,5,82.22222222,53.43150632,120.8972863,13,2.110055703
1530,#aac510,66,#baeaaf,40,6,80.77777778,58.39937869,118.3461771,13,2.065530448
1530,#aac510,66,#baeaaf,40,7,79.33333333,63.4647832,116.1985848,13,2.028047891
1530,#aac510,66,#baeaaf,40,8,77.88888889,68.60611994,114.3706142,13,1.996143785
1530,#aac510,66,#baeaaf,40,9,76.44444444,73.8075226,112.7988689,13,1.968711655
1530,#aac510,66,#baeaaf,40,10,75,79.05713631,111.4349439,13,1.944906673
1531,#d5b811,68,#baeaaf,40,1,88,35.3550099,138.00026,13,2.408558906
1531,#d5b811,68,#baeaaf,40,2,86.55555556,37.78153294,129.027541,13,2.251955416
1531,#d5b811,68,#baeaaf,40,3,85.11111111,41.01307586,121.3008555,13,2.117099314
1531,#d5b811,68,#baeaaf,40,4,83.66666667,44.87606494,114.8014643,13,2.003663538
1531,#d5b811,68,#baeaaf,40,5,82.22222222,49.22205472,109.389568,13,1.909208129
1531,#d5b811,68,#baeaaf,40,6,80.77777778,53.93441194,104.8886711,13,1.830652659
1531,#d5b811,68,#baeaaf,40,7,79.33333333,58.92530496,101.1301089,13,1.765053373
1531,#d5b811,68,#baeaaf,40,8,77.88888889,64.12973562,97.96974606,13,1.709894636
1531,#d5b811,68,#baeaaf,40,9,76.44444444,69.49974871,95.29061732,13,1.663135018
1531,#d5b811,68,#baeaaf,40,10,75,74.99978536,93.0000111,13,1.623156398
1532,#fba714,70,#baeaaf,40,1,88,35.3550099,138.00026,13,2.408558906
1532,#fba714,70,#baeaaf,40,2,86.55555556,36.21747996,125.4712071,13,2.18988568
1532,#fba714,70,#baeaaf,40,3,85.11111111,38.68971966,114.0373364,13,1.99032699
1532,#fba714,70,#baeaaf,40,4,83.66666667,42.49167428,104.3096458,13,1.820546761
1532,#fba714,70,#baeaaf,40,5,82.22222222,47.30380304,96.36612593,13,1.681906185
1532,#fba714,70,#baeaaf,40,6,80.77777778,52.85089028,89.98687031,13,1.57056717
1532,#fba714,70,#baeaaf,40,7,79.33333333,58.92574011,84.86956994,13,1.48125343
1532,#fba714,70,#baeaaf,40,8,77.88888889,65.38140802,80.73492327,13,1.409090232
1532,#fba714,70,#baeaaf,40,9,76.44444444,72.11569596,77.35747897,13,1.350142709
1532,#fba714,70,#baeaaf,40,10,75,79.05743556,74.56480543,13,1.301401361
1533,#443b14,41,#83764c,42,1,50,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,2,47.22222222,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,3,44.44444444,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,4,41.66666667,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,5,38.88888889,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,6,36.11111111,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,7,33.33333333,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,8,30.55555556,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,9,27.77777778,25.00026133,92.99997112,25,1.6231557
1533,#443b14,41,#83764c,42,10,25,25.00026133,92.99997112,25,1.6231557
1534,#443b14,41,#c7b88b,43,1,75,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,2,69.44444444,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,3,63.88888889,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,4,58.33333333,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,5,52.77777778,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,6,47.22222222,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,7,41.66666667,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,8,36.11111111,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,9,30.55555556,25.00026133,92.99997112,50,1.6231557
1534,#443b14,41,#c7b88b,43,10,25,25.00026133,92.99997112,50,1.6231557
1535,#443b14,41,#eddcad,44,1,88,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,2,81,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,3,74,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,4,67,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,5,60,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,6,53,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,7,46,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,8,39,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,9,32,25.00026133,92.99997112,63,1.6231557
1535,#443b14,41,#eddcad,44,10,25,25.00026133,92.99997112,63,1.6231557
1536,#443b14,41,#a8664b,46,1,50,35.3550099,48.00025997,25,0.837762578
1536,#443b14,41,#a8664b,46,2,47.22222222,33.44861275,51.36676518,25,0.896519178
1536,#443b14,41,#a8664b,46,3,44.44444444,31.67134859,55.12535827,25,0.962119003
1536,#443b14,41,#a8664b,46,4,41.66666667,30.04614123,59.31029999,25,1.035160015
1536,#443b14,41,#a8664b,46,5,38.88888889,28.59892552,63.94577142,25,1.116064254
1536,#443b14,41,#a8664b,46,6,36.11111111,27.3579629,69.03787046,25,1.204938148
1536,#443b14,41,#a8664b,46,7,33.33333333,26.35240755,74.56536431,25,1.301411115
1536,#443b14,41,#a8664b,46,8,30.55555556,25.61000368,80.47142468,25,1.404491314
1536,#443b14,41,#a8664b,46,9,27.77777778,25.15406229,86.65992507,25,1.512501022
1536,#443b14,41,#a8664b,46,10,25,25.00026133,92.99997112,25,1.6231557
1537,#443b14,41,#f1a78a,47,1,75,35.3550099,48.00025997,50,0.837762578
1537,#443b14,41,#f1a78a,47,2,69.44444444,33.44861275,51.36676518,50,0.896519178
1537,#443b14,41,#f1a78a,47,3,63.88888889,31.67134859,55.12535827,50,0.962119003
1537,#443b14,41,#f1a78a,47,4,58.33333333,30.04614123,59.31029999,50,1.035160015
1537,#443b14,41,#f1a78a,47,5,52.77777778,28.59892552,63.94577142,50,1.116064254
1537,#443b14,41,#f1a78a,47,6,47.22222222,27.3579629,69.03787046,50,1.204938148
1537,#443b14,41,#f1a78a,47,7,41.66666667,26.35240755,74.56536431,50,1.301411115
1537,#443b14,41,#f1a78a,47,8,36.11111111,25.61000368,80.47142468,50,1.404491314
1537,#443b14,41,#f1a78a,47,9,30.55555556,25.15406229,86.65992507,50,1.512501022
1537,#443b14,41,#f1a78a,47,10,25,25.00026133,92.99997112,50,1.6231557
1538,#443b14,41,#c94e4b,48,1,50,55.9018606,29.56550403,25,0.51601539
1538,#443b14,41,#c94e4b,48,2,47.22222222,50.9933992,32.35821412,25,0.564757376
1538,#443b14,41,#c94e4b,48,3,44.44444444,46.23163136,35.73569166,25,0.62370548
1538,#443b14,41,#c94e4b,48,4,41.66666667,41.66688069,39.87036209,25,0.695869092
1538,#443b14,41,#c94e4b,48,5,38.88888889,37.37141135,44.98766539,25,0.785182884
1538,#443b14,41,#c94e4b,48,6,36.11111111,33.44912642,51.36688366,25,0.896521246
1538,#443b14,41,#c94e4b,48,7,33.33333333,30.04652996,59.31029645,25,1.035159953
1538,#443b14,41,#c94e4b,48,8,30.55555556,27.35821812,69.0377762,25,1.204936503
1538,#443b14,41,#c94e4b,48,9,27.77777778,25.6101243,80.47131873,25,1.404489465
1538,#443b14,41,#c94e4b,48,10,25,25.00026133,92.99997112,25,1.6231557
1539,#443b14,41,#e81a4b,49,1,50,79.05713631,21.43494393,25,0.374110347
1539,#443b14,41,#e81a4b,49,2,47.22222222,71.20021554,23.55605672,25,0.411130749
1539,#443b14,41,#e81a4b,49,3,44.44444444,63.46495189,26.19862163,25,0.457252207
1539,#443b14,41,#e81a4b,49,4,41.66666667,55.90187008,29.56510572,25,0.516008439
1539,#443b14,41,#e81a4b,49,5,38.88888889,48.59143519,33.96383857,25,0.59278081
1539,#443b14,41,#e81a4b,49,6,36.11111111,41.66684057,39.87001002,25,0.695862948
1539,#443b14,41,#e81a4b,49,7,33.33333333,35.35552527,48.00013969,25,0.837760479
1539,#443b14,41,#e81a4b,49,8,30.55555556,30.04646844,59.31007898,25,1.035156158
1539,#443b14,41,#e81a4b,49,9,27.77777778,26.35255014,74.56514916,25,1.30140736
1539,#443b14,41,#e81a4b,49,10,25,25.00026133,92.99997112,25,1.6231557
1540,#443b14,41,#0e8a19,50,1,50,70.71068893,137.9996578,25,2.408548395
1540,#443b14,41,#0e8a19,50,2,47.22222222,64.84791633,136.2639457,25,2.378254504
1540,#443b14,41,#0e8a19,50,3,44.44444444,59.05643773,134.1855686,25,2.341979981
1540,#443b14,41,#0e8a19,50,4,41.66666667,53.3594723,131.6594467,25,2.297890836
1540,#443b14,41,#0e8a19,50,5,38.88888889,47.79083168,128.5373151,25,2.24339936
1540,#443b14,41,#0e8a19,50,6,36.11111111,42.40110569,124.6071461,25,2.174804971
1540,#443b14,41,#0e8a19,50,7,33.33333333,37.26799963,119.5647163,25,2.086797969
1540,#443b14,41,#0e8a19,50,8,30.55555556,32.51328484,112.9828198,25,1.971922204
1540,#443b14,41,#0e8a19,50,9,27.77777778,28.3281388,104.3097405,25,1.820548414
1540,#443b14,41,#0e8a19,50,10,25,25.00026133,92.99997112,25,1.6231557
1541,#443b14,41,#67cf5c,51,1,75,70.71068893,137.9996578,50,2.408548395
1541,#443b14,41,#67cf5c,51,2,69.44444444,64.84791633,136.2639457,50,2.378254504
1541,#443b14,41,#67cf5c,51,3,63.88888889,59.05643773,134.1855686,50,2.341979981
1541,#443b14,41,#67cf5c,51,4,58.33333333,53.3594723,131.6594467,50,2.297890836
1541,#443b14,41,#67cf5c,51,5,52.77777778,47.79083168,128.5373151,50,2.24339936
1541,#443b14,41,#67cf5c,51,6,47.22222222,42.40110569,124.6071461,50,2.174804971
1541,#443b14,41,#67cf5c,51,7,41.66666667,37.26799963,119.5647163,50,2.086797969
1541,#443b14,41,#67cf5c,51,8,36.11111111,32.51328484,112.9828198,50,1.971922204
1541,#443b14,41,#67cf5c,51,9,30.55555556,28.3281388,104.3097405,50,1.820548414
1541,#443b14,41,#67cf5c,51,10,25,25.00026133,92.99997112,50,1.6231557
1542,#443b14,41,#8cf47e,52,1,88,70.71068893,137.9996578,63,2.408548395
1542,#443b14,41,#8cf47e,52,2,81,64.84791633,136.2639457,63,2.378254504
1542,#443b14,41,#8cf47e,52,3,74,59.05643773,134.1855686,63,2.341979981
1542,#443b14,41,#8cf47e,52,4,67,53.3594723,131.6594467,63,2.297890836
1542,#443b14,41,#8cf47e,52,5,60,47.79083168,128.5373151,63,2.24339936
1542,#443b14,41,#8cf47e,52,6,53,42.40110569,124.6071461,63,2.174804971
1542,#443b14,41,#8cf47e,52,7,46,37.26799963,119.5647163,63,2.086797969
1542,#443b14,41,#8cf47e,52,8,39,32.51328484,112.9828198,63,1.971922204
1542,#443b14,41,#8cf47e,52,9,32,28.3281388,104.3097405,63,1.820548414
1542,#443b14,41,#8cf47e,52,10,25,25.00026133,92.99997112,63,1.6231557
1543,#443b14,41,#608218,53,1,50,55.9018606,119.565504,25,2.086811717
1543,#443b14,41,#608218,53,2,47.22222222,52.18986573,118.2015435,25,2.063006115
1543,#443b14,41,#608218,53,3,44.44444444,48.51196299,116.6297601,25,2.03557332
1543,#443b14,41,#608218,53,4,41.66666667,44.87653532,114.8017494,25,2.003668514
1543,#443b14,41,#608218,53,5,38.88888889,41.29480225,112.6541156,25,1.966185233
1543,#443b14,41,#608218,53,6,36.11111111,37.7820376,110.1029657,25,1.921659268
1543,#443b14,41,#608218,53,7,33.33333333,34.35940102,107.0364186,25,1.868137924
1543,#443b14,41,#608218,53,8,30.55555556,31.0567048,103.304954,25,1.803011581
1543,#443b14,41,#608218,53,9,27.77777778,27.91655045,98.71063006,25,1.722825501
1543,#443b14,41,#608218,53,10,25,25.00026133,92.99997112,25,1.6231557
1544,#443b14,41,#a3c55b,54,1,75,55.9018606,119.565504,50,2.086811717
1544,#443b14,41,#a3c55b,54,2,69.44444444,52.18986573,118.2015435,50,2.063006115
1544,#443b14,41,#a3c55b,54,3,63.88888889,48.51196299,116.6297601,50,2.03557332
1544,#443b14,41,#a3c55b,54,4,58.33333333,44.87653532,114.8017494,50,2.003668514
1544,#443b14,41,#a3c55b,54,5,52.77777778,41.29480225,112.6541156,50,1.966185233
1544,#443b14,41,#a3c55b,54,6,47.22222222,37.7820376,110.1029657,50,1.921659268
1544,#443b14,41,#a3c55b,54,7,41.66666667,34.35940102,107.0364186,50,1.868137924
1544,#443b14,41,#a3c55b,54,8,36.11111111,31.0567048,103.304954,50,1.803011581
1544,#443b14,41,#a3c55b,54,9,30.55555556,27.91655045,98.71063006,50,1.722825501
1544,#443b14,41,#a3c55b,54,10,25,25.00026133,92.99997112,50,1.6231557
1545,#443b14,41,#c8e97d,55,1,88,55.9018606,119.565504,63,2.086811717
1545,#443b14,41,#c8e97d,55,2,81,52.18986573,118.2015435,63,2.063006115
1545,#443b14,41,#c8e97d,55,3,74,48.51196299,116.6297601,63,2.03557332
1545,#443b14,41,#c8e97d,55,4,67,44.87653532,114.8017494,63,2.003668514
1545,#443b14,41,#c8e97d,55,5,60,41.29480225,112.6541156,63,1.966185233
1545,#443b14,41,#c8e97d,55,6,53,37.7820376,110.1029657,63,1.921659268
1545,#443b14,41,#c8e97d,55,7,46,34.35940102,107.0364186,63,1.868137924
1545,#443b14,41,#c8e97d,55,8,39,31.0567048,103.304954,63,1.803011581
1545,#443b14,41,#c8e97d,55,9,32,27.91655045,98.71063006,63,1.722825501
1545,#443b14,41,#c8e97d,55,10,25,25.00026133,92.99997112,63,1.6231557
1546,#443b14,41,#897618,56,1,50,49.99952403,93.0000311,25,1.623156747
1546,#443b14,41,#897618,56,2,47.22222222,47.22182817,93.00002757,25,1.623156686
1546,#443b14,41,#897618,56,3,44.44444444,44.44413232,93.0000236,25,1.623156616
1546,#443b14,41,#897618,56,4,41.66666667,41.66643646,93.0000191,25,1.623156538
1546,#443b14,41,#897618,56,5,38.88888889,38.88874061,93.00001396,25,1.623156448
1546,#443b14,41,#897618,56,6,36.11111111,36.11104475,93.00000803,25,1.623156345
1546,#443b14,41,#897618,56,7,33.33333333,33.3333489,93.00000111,25,1.623156224
1546,#443b14,41,#897618,56,8,30.55555556,30.55565304,92.99999293,25,1.623156081
1546,#443b14,41,#897618,56,9,27.77777778,27.77795719,92.99998312,25,1.62315591
1546,#443b14,41,#897618,56,10,25,25.00026133,92.99997112,25,1.6231557
1547,#443b14,41,#d0b85a,57,1,75,49.99952403,93.0000311,50,1.623156747
1547,#443b14,41,#d0b85a,57,2,69.44444444,47.22182817,93.00002757,50,1.623156686
1547,#443b14,41,#d0b85a,57,3,63.88888889,44.44413232,93.0000236,50,1.623156616
1547,#443b14,41,#d0b85a,57,4,58.33333333,41.66643646,93.0000191,50,1.623156538
1547,#443b14,41,#d0b85a,57,5,52.77777778,38.88874061,93.00001396,50,1.623156448
1547,#443b14,41,#d0b85a,57,6,47.22222222,36.11104475,93.00000803,50,1.623156345
1547,#443b14,41,#d0b85a,57,7,41.66666667,33.3333489,93.00000111,50,1.623156224
1547,#443b14,41,#d0b85a,57,8,36.11111111,30.55565304,92.99999293,50,1.623156081
1547,#443b14,41,#d0b85a,57,9,30.55555556,27.77795719,92.99998312,50,1.62315591
1547,#443b14,41,#d0b85a,57,10,25,25.00026133,92.99997112,50,1.6231557
1548,#443b14,41,#f7db7c,58,1,88,49.99952403,93.0000311,63,1.623156747
1548,#443b14,41,#f7db7c,58,2,81,47.22182817,93.00002757,63,1.623156686
1548,#443b14,41,#f7db7c,58,3,74,44.44413232,93.0000236,63,1.623156616
1548,#443b14,41,#f7db7c,58,4,67,41.66643646,93.0000191,63,1.623156538
1548,#443b14,41,#f7db7c,58,5,60,38.88874061,93.00001396,63,1.623156448
1548,#443b14,41,#f7db7c,58,6,53,36.11104475,93.00000803,63,1.623156345
1548,#443b14,41,#f7db7c,58,7,46,33.3333489,93.00000111,63,1.623156224
1548,#443b14,41,#f7db7c,58,8,39,30.55565304,92.99999293,63,1.623156081
1548,#443b14,41,#f7db7c,58,9,32,27.77795719,92.99998312,63,1.62315591
1548,#443b14,41,#f7db7c,58,10,25,25.00026133,92.99997112,63,1.6231557
1549,#443b14,41,#ac6619,59,1,50,55.90183719,66.43494393,25,1.15950851
1549,#443b14,41,#ac6619,59,2,47.22222222,52.18985537,67.79888068,25,1.183313697
1549,#443b14,41,#ac6619,59,3,44.44444444,48.51196446,69.37063587,25,1.210746
1549,#443b14,41,#ac6619,59,4,41.66666667,44.87654708,71.19861306,25,1.242650221
1549,#443b14,41,#ac6619,59,5,38.88888889,41.29482233,73.3462064,25,1.280132796
1549,#443b14,41,#ac6619,59,6,36.11111111,37.78206339,75.8973072,25,1.324657904
1549,#443b14,41,#ac6619,59,7,33.33333333,34.35942908,78.96379421,25,1.378178199
1549,#443b14,41,#ac6619,59,8,30.55555556,31.05673051,82.69518513,25,1.443303256
1549,#443b14,41,#ac6619,59,9,27.77777778,27.91656754,87.28941923,25,1.523487768
1549,#443b14,41,#ac6619,59,10,25,25.00026133,92.99997112,25,1.6231557
1550,#443b14,41,#f7a75a,60,1,75,55.90183719,66.43494393,50,1.15950851
1550,#443b14,41,#f7a75a,60,2,69.44444444,52.18985537,67.79888068,50,1.183313697
1550,#443b14,41,#f7a75a,60,3,63.88888889,48.51196446,69.37063587,50,1.210746
1550,#443b14,41,#f7a75a,60,4,58.33333333,44.87654708,71.19861306,50,1.242650221
1550,#443b14,41,#f7a75a,60,5,52.77777778,41.29482233,73.3462064,50,1.280132796
1550,#443b14,41,#f7a75a,60,6,47.22222222,37.78206339,75.8973072,50,1.324657904
1550,#443b14,41,#f7a75a,60,7,41.66666667,34.35942908,78.96379421,50,1.378178199
1550,#443b14,41,#f7a75a,60,8,36.11111111,31.05673051,82.69518513,50,1.443303256
1550,#443b14,41,#f7a75a,60,9,30.55555556,27.91656754,87.28941923,50,1.523487768
1550,#443b14,41,#f7a75a,60,10,25,25.00026133,92.99997112,50,1.6231557
1551,#443b14,41,#cc4f1b,61,1,50,70.71068893,47.99965781,25,0.837752069
1551,#443b14,41,#cc4f1b,61,2,47.22222222,64.84789551,49.73538949,25,0.868046301
1551,#443b14,41,#cc4f1b,61,3,44.44444444,59.05639772,51.81379138,25,0.904321258
1551,#443b14,41,#cc4f1b,61,4,41.66666667,53.35941536,54.33994534,25,0.948410962
1551,#443b14,41,#cc4f1b,61,5,38.88888889,47.79076105,57.46211904,25,1.002903172
1551,#443b14,41,#cc4f1b,61,6,36.11111111,42.40102608,61.39234428,25,1.071498543
1551,#443b14,41,#cc4f1b,61,7,33.33333333,37.26791811,66.43484999,25,1.15950687
1551,#443b14,41,#cc4f1b,61,8,30.55555556,32.51321217,73.016848,25,1.274384407
1551,#443b14,41,#cc4f1b,61,9,27.77777778,28.32809114,81.69005714,25,1.425760463
1551,#443b14,41,#cc4f1b,61,10,25,25.00026133,92.99997112,25,1.6231557
1552,#443b14,41,#ea1d1d,62,1,50,90.13864237,36.69039245,25,0.640368152
1552,#443b14,41,#ea1d1d,62,2,47.22222222,81.69680221,38.31155049,25,0.668662698
1552,#443b14,41,#ea1d1d,62,3,44.44444444,73.33539187,40.30429839,25,0.70344271
1552,#443b14,41,#ea1d1d,62,4,41.66666667,65.08541678,42.80593465,25,0.747104499
1552,#443b14,41,#ea1d1d,62,5,38.88888889,56.99528773,46.02544185,25,0.8032955
1552,#443b14,41,#ea1d1d,62,6,36.11111111,49.14401018,50.2909933,25,0.877743417
1552,#443b14,41,#ea1d1d,62,7,33.33333333,41.66682394,56.13047909,25,0.979661671
1552,#443b14,41,#ea1d1d,62,8,30.55555556,34.80566428,64.38987568,25,1.123815336
1552,#443b14,41,#ea1d1d,62,9,27.77777778,29.0011014,76.30097242,25,1.331703191
1552,#443b14,41,#ea1d1d,62,10,25,25.00026133,92.99997112,25,1.6231557
1553,#443b14,41,#3efe44,63,1,88,106.0656988,137.9998585,63,2.408551898
1553,#443b14,41,#3efe44,63,2,81,96.26487209,136.8307061,63,2.388146339
1553,#443b14,41,#3efe44,63,3,74,86.51320013,135.3972683,63,2.36312813
1553,#443b14,41,#3efe44,63,4,67,76.82940233,133.601108,63,2.331779219
1553,#443b14,41,#3efe44,63,5,60,67.24280925,131.2899574,63,2.291442031
1553,#443b14,41,#3efe44,63,6,53,57.80180616,128.2173668,63,2.237815209
1553,#443b14,41,#3efe44,63,7,46,48.59132909,123.9635121,63,2.163571438
1553,#443b14,41,#3efe44,63,8,39,39.77185936,117.7748911,63,2.055559626
1553,#443b14,41,#3efe44,63,9,32,31.67174447,108.2549111,63,1.88940463
1553,#443b14,41,#3efe44,63,10,25,25.00026133,92.99997112,63,1.6231557
1554,#443b14,41,#73cf10,64,1,75,90.13864237,126.6903925,50,2.21116448
1554,#443b14,41,#73cf10,64,2,69.44444444,82.44890277,125.6195455,50,2.192474674
1554,#443b14,41,#73cf10,64,3,63.88888889,74.79387901,124.3289688,50,2.169949861
1554,#443b14,41,#73cf10,64,4,58.33333333,67.18543855,122.7451258,50,2.142306586
1554,#443b14,41,#73cf10,64,5,52.77777778,59.64141194,120.7587475,50,2.107637744
1554,#443b14,41,#73cf10,64,6,47.22222222,52.18973971,118.2012855,50,2.063001612
1554,#443b14,41,#73cf10,64,7,41.66666667,44.87645142,114.8015176,50,2.003664468
1554,#443b14,41,#73cf10,64,8,36.11111111,37.78199177,110.1027758,50,1.921655953
1554,#443b14,41,#73cf10,64,9,30.55555556,31.05668946,103.3048343,50,1.803009492
1554,#443b14,41,#73cf10,64,10,25,25.00026133,92.99997112,50,1.6231557
1555,#443b14,41,#9af443,65,1,88,90.13864237,126.6903925,63,2.21116448
1555,#443b14,41,#9af443,65,2,81,82.44890277,125.6195455,63,2.192474674
1555,#443b14,41,#9af443,65,3,74,74.79387901,124.3289688,63,2.169949861
1555,#443b14,41,#9af443,65,4,67,67.18543855,122.7451258,63,2.142306586
1555,#443b14,41,#9af443,65,5,60,59.64141194,120.7587475,63,2.107637744
1555,#443b14,41,#9af443,65,6,53,52.18973971,118.2012855,63,2.063001612
1555,#443b14,41,#9af443,65,7,46,44.87645142,114.8015176,63,2.003664468
1555,#443b14,41,#9af443,65,8,39,37.78199177,110.1027758,63,1.921655953
1555,#443b14,41,#9af443,65,9,32,31.05668946,103.3048343,63,1.803009492
1555,#443b14,41,#9af443,65,10,25,25.00026133,92.99997112,63,1.6231557
1556,#443b14,41,#aac510,66,1,75,79.05713631,111.4349439,50,1.944906673
1556,#443b14,41,#aac510,66,2,69.44444444,72.91356016,110.7446606,50,1.932858956
1556,#443b14,41,#aac510,66,3,63.88888889,66.78251346,109.9274952,50,1.91859673
1556,#443b14,41,#aac510,66,4,58.33333333,60.66779496,108.9453706,50,1.901455422
1556,#443b14,41,#aac510,66,5,52.77777778,54.57489332,107.7435295,50,1.880479337
1556,#443b14,41,#aac510,66,6,47.22222222,48.51202954,106.2404783,50,1.854246145
1556,#443b14,41,#aac510,66,7,41.66666667,42.49206318,104.3098831,50,1.820550902
1556,#443b14,41,#aac510,66,8,36.11111111,36.53620466,101.7461077,50,1.77580458
1556,#443b14,41,#aac510,66,9,30.55555556,30.68180995,98.1943767,50,1.71381518
1556,#443b14,41,#aac510,66,10,25,25.00026133,92.99997112,50,1.6231557
1557,#443b14,41,#d0e942,67,1,88,79.05713631,111.4349439,63,1.944906673
1557,#443b14,41,#d0e942,67,2,81,72.91356016,110.7446606,63,1.932858956
1557,#443b14,41,#d0e942,67,3,74,66.78251346,109.9274952,63,1.91859673
1557,#443b14,41,#d0e942,67,4,67,60.66779496,108.9453706,63,1.901455422
1557,#443b14,41,#d0e942,67,5,60,54.57489332,107.7435295,63,1.880479337
1557,#443b14,41,#d0e942,67,6,53,48.51202954,106.2404783,63,1.854246145
1557,#443b14,41,#d0e942,67,7,46,42.49206318,104.3098831,63,1.820550902
1557,#443b14,41,#d0e942,67,8,39,36.53620466,101.7461077,63,1.77580458
1557,#443b14,41,#d0e942,67,9,32,30.68180995,98.1943767,63,1.71381518
1557,#443b14,41,#d0e942,67,10,25,25.00026133,92.99997112,63,1.6231557
1558,#443b14,41,#d5b811,68,1,75,74.99978536,93.0000111,50,1.623156398
1558,#443b14,41,#d5b811,68,2,69.44444444,69.44428269,93.0000095,50,1.62315637
1558,#443b14,41,#d5b811,68,3,63.88888889,63.88878002,93.00000763,50,1.623156338
1558,#443b14,41,#d5b811,68,4,58.33333333,58.33327735,93.00000539,50,1.623156298
1558,#443b14,41,#d5b811,68,5,52.77777778,52.77777468,93.00000269,50,1.623156251
