"","concept","xPair","uxPair","keep_all","expID","subjectID","conditionProto","stimulus","prompt","key_press","darkSide","colorScale","colormap","darkSide2","sidePress","selectDark","X","Var1","darkrgb","darkAssoc_lot","darkAssoc_no","lightrgb","lightAssoc_lot","lightAssoc_no","plotID","rsquare","diffRating","darkAssoc","lightAssoc","diffLighting","darkL","darkA","darkB","lightL","lightA","lightB","SemDist","signSemDist","meanAssocDiff"
"89","fire",103,4,FALSE,1,"17446",43,"img/fire_1_right_3.png","wild fire",39,1,1,3,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"90","fire",103,4,FALSE,1,"13389",43,"img/fire_1_right_4.png","wild fire",37,1,1,4,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"91","fire",103,4,FALSE,1,"15916",43,"img/fire_1_right_0.png","wild fire",37,1,1,0,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"92","fire",103,4,FALSE,1,"15729",43,"img/fire_1_left_1.png","wild fire",39,0,1,1,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"93","fire",103,4,FALSE,1,"15788",43,"img/fire_1_right_3.png","wild fire",37,1,1,3,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"94","fire",103,4,FALSE,1,"17446",43,"img/fire_1_left_2.png","wild fire",39,0,1,2,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"95","fire",103,4,FALSE,1,"18148",43,"img/fire_1_left_0.png","wild fire",37,0,1,0,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"96","fire",103,4,FALSE,1,"15729",43,"img/fire_1_right_4.png","wild fire",37,1,1,4,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"97","fire",103,4,FALSE,1,"12578",43,"img/fire_1_left_2.png","wild fire",37,0,1,2,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"98","fire",103,4,FALSE,1,"12578",43,"img/fire_1_left_0.png","wild fire",39,0,1,0,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"99","fire",103,4,FALSE,1,"16760",43,"img/fire_1_left_1.png","wild fire",39,0,1,1,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"100","fire",103,4,FALSE,1,"19370",43,"img/fire_1_right_1.png","wild fire",37,1,1,1,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"101","fire",103,4,FALSE,1,"18148",43,"img/fire_1_right_0.png","wild fire",39,1,1,0,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"102","fire",103,4,FALSE,1,"16902",43,"img/fire_1_left_4.png","wild fire",37,0,1,4,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"103","fire",103,4,FALSE,1,"12578",43,"img/fire_1_left_1.png","wild fire",39,0,1,1,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"104","fire",103,4,FALSE,1,"17988",43,"img/fire_1_right_0.png","wild fire",37,1,1,0,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"105","fire",103,4,FALSE,1,"11917",43,"img/fire_1_right_1.png","wild fire",39,1,1,1,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"106","fire",103,4,FALSE,1,"17969",43,"img/fire_1_left_1.png","wild fire",37,0,1,1,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"107","fire",103,4,FALSE,1,"19440",43,"img/fire_1_right_3.png","wild fire",37,1,1,3,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"108","fire",103,4,FALSE,1,"17969",43,"img/fire_1_left_0.png","wild fire",37,0,1,0,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"109","fire",103,4,FALSE,1,"17988",43,"img/fire_1_left_3.png","wild fire",39,0,1,3,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"110","fire",103,4,FALSE,1,"15729",43,"img/fire_1_right_1.png","wild fire",37,1,1,1,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"111","fire",103,4,FALSE,1,"18531",43,"img/fire_1_right_1.png","wild fire",37,1,1,1,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"112","fire",103,4,FALSE,1,"13755",43,"img/fire_1_left_2.png","wild fire",39,0,1,2,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"113","fire",103,4,FALSE,1,"19370",43,"img/fire_1_left_3.png","wild fire",39,0,1,3,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"114","fire",103,4,FALSE,1,"15729",43,"img/fire_1_right_3.png","wild fire",37,1,1,3,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"115","fire",103,4,FALSE,1,"15729",43,"img/fire_1_left_2.png","wild fire",39,0,1,2,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"116","fire",103,4,FALSE,1,"14362",43,"img/fire_1_right_3.png","wild fire",37,1,1,3,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"117","fire",103,4,FALSE,1,"13755",43,"img/fire_1_left_1.png","wild fire",39,0,1,1,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"118","fire",103,4,FALSE,1,"10504",43,"img/fire_1_left_3.png","wild fire",39,0,1,3,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"119","fire",103,4,FALSE,1,"15729",43,"img/fire_1_left_0.png","wild fire",39,0,1,0,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"120","fire",103,4,FALSE,1,"18148",43,"img/fire_1_left_3.png","wild fire",37,0,1,3,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"121","fire",103,4,FALSE,1,"19440",43,"img/fire_1_right_1.png","wild fire",37,1,1,1,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"122","fire",103,4,FALSE,1,"19370",43,"img/fire_1_right_2.png","wild fire",37,1,1,2,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"123","fire",103,4,FALSE,1,"14226",43,"img/fire_1_right_1.png","wild fire",39,1,1,1,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"124","fire",103,4,FALSE,1,"15916",43,"img/fire_1_left_2.png","wild fire",39,0,1,2,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"125","fire",103,4,FALSE,1,"11917",43,"img/fire_1_right_2.png","wild fire",39,1,1,2,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"126","fire",103,4,FALSE,1,"16760",43,"img/fire_1_right_4.png","wild fire",37,1,1,4,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"127","fire",103,4,FALSE,1,"15729",43,"img/fire_1_right_0.png","wild fire",37,1,1,0,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"128","fire",103,4,FALSE,1,"14362",43,"img/fire_1_left_1.png","wild fire",39,0,1,1,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"129","fire",103,4,FALSE,1,"14226",43,"img/fire_1_left_2.png","wild fire",37,0,1,2,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"130","fire",103,4,FALSE,1,"17988",43,"img/fire_1_right_2.png","wild fire",37,1,1,2,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"131","fire",103,4,FALSE,1,"11917",43,"img/fire_1_left_3.png","wild fire",39,0,1,3,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"132","fire",103,4,FALSE,1,"13389",43,"img/fire_1_left_0.png","wild fire",39,0,1,0,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"133","fire",103,4,FALSE,1,"18531",43,"img/fire_1_right_2.png","wild fire",37,1,1,2,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"134","fire",103,4,FALSE,1,"14226",43,"img/fire_1_left_1.png","wild fire",37,0,1,1,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"135","fire",103,4,FALSE,1,"17988",43,"img/fire_1_left_1.png","wild fire",39,0,1,1,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"136","fire",103,4,FALSE,1,"15916",43,"img/fire_1_right_2.png","wild fire",37,1,1,2,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"137","fire",103,4,FALSE,1,"14226",43,"img/fire_1_right_2.png","wild fire",39,1,1,2,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"138","fire",103,4,FALSE,1,"18531",43,"img/fire_1_left_4.png","wild fire",39,0,1,4,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"139","fire",103,4,FALSE,1,"17446",43,"img/fire_1_right_4.png","wild fire",39,1,1,4,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"140","fire",103,4,FALSE,1,"15788",43,"img/fire_1_left_0.png","wild fire",39,0,1,0,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"141","fire",103,4,FALSE,1,"14362",43,"img/fire_1_left_4.png","wild fire",39,0,1,4,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"142","fire",103,4,FALSE,1,"12578",43,"img/fire_1_right_1.png","wild fire",39,1,1,1,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"143","fire",103,4,FALSE,1,"17969",43,"img/fire_1_right_4.png","wild fire",39,1,1,4,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"144","fire",103,4,FALSE,1,"17446",43,"img/fire_1_right_0.png","wild fire",39,1,1,0,0,0,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"145","fire",103,4,FALSE,1,"10504",43,"img/fire_1_right_2.png","wild fire",37,1,1,2,0,1,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"146","fire",103,4,FALSE,1,"13389",43,"img/fire_1_left_2.png","wild fire",39,0,1,2,1,0,0,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
"147","fire",103,4,FALSE,1,"17969",43,"img/fire_1_left_3.png","wild fire",37,0,1,3,1,1,1,27,6,"#3518ad",0.179083333333333,0.77175,"#fba714",0.691333333333333,0.277916666666667,1,0.84,0.737434211,0.054605263,0.792039474,50,25,53.857,-72.28,75,21.041,76.206,0.946559200998549,-0.946559200998549,0.737434211
